Rank,Platform,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Total_Regional_Sales,Breakout,Years_Since_Release
380,28,8,2.09,1.02,0.04,0.32,3.48,3.47,1,15.0
381,4,3,2.11,1.01,0.01,0.35,3.48,3.48,1,17.0
382,30,0,2.26,0.89,0.0,0.3,3.46,3.45,1,11.0
383,17,8,0.88,1.75,0.1,0.72,3.45,3.45,1,13.0
384,2,7,0.0,0.0,3.44,0.0,3.44,3.44,1,12.0
385,28,8,2.39,0.73,0.03,0.29,3.44,3.44,1,16.0
386,16,2,1.55,1.27,0.33,0.29,3.44,3.4400000000000004,1,23.0
387,18,8,1.34,1.54,0.17,0.38,3.43,3.43,1,12.0
388,17,4,1.82,1.07,0.06,0.47,3.42,3.42,1,14.0
389,15,0,1.13,2.07,0.0,0.22,3.42,3.42,1,27.0
390,23,7,0.86,0.0,2.55,0.02,3.42,3.43,1,31.0
391,16,0,1.75,1.2,0.02,0.43,3.41,3.4000000000000004,1,21.0
392,5,6,1.73,0.69,0.59,0.4,3.41,3.41,1,35.0
393,16,10,0.46,2.28,0.05,0.61,3.4,3.3999999999999995,1,23.0
394,15,3,1.56,1.47,0.19,0.17,3.39,3.39,1,25.0
395,28,0,2.03,1.03,0.0,0.32,3.38,3.3799999999999994,1,17.0
396,18,0,1.08,1.35,0.48,0.47,3.38,3.38,1,10.0
397,4,0,1.43,0.94,0.74,0.27,3.38,3.3800000000000003,1,16.0
398,15,2,2.47,0.76,0.0,0.13,3.36,3.3600000000000003,1,27.0
399,10,0,1.9,0.67,0.73,0.06,3.36,3.36,1,25.0
400,4,5,0.65,1.61,0.82,0.28,3.36,3.3600000000000003,1,17.0
401,15,1,1.63,1.53,0.0,0.18,3.34,3.3400000000000003,1,27.0
402,28,0,1.9,1.14,0.01,0.29,3.34,3.34,1,12.0
403,4,3,0.0,0.99,2.32,0.02,3.33,3.33,1,19.0
404,16,8,1.45,1.29,0.12,0.46,3.33,3.3200000000000003,1,23.0
405,16,4,1.44,1.01,0.57,0.3,3.33,3.32,1,23.0
406,25,3,1.15,1.17,0.76,0.24,3.32,3.3200000000000003,1,13.0
407,16,0,1.47,1.39,0.03,0.43,3.32,3.32,1,20.0
408,16,8,1.99,1.05,0.05,0.22,3.31,3.31,1,24.0
409,16,0,1.5,1.28,0.05,0.46,3.28,3.29,1,22.0
410,18,0,0.8,1.92,0.06,0.5,3.28,3.28,1,10.0
411,30,8,2.13,0.92,0.0,0.23,3.28,3.28,1,11.0
412,16,0,1.89,1.05,0.02,0.31,3.27,3.27,1,22.0
413,25,3,1.36,1.13,0.46,0.32,3.27,3.27,1,17.0
414,19,6,0.5,1.59,0.31,0.87,3.27,3.27,1,16.0
415,2,0,0.25,0.19,2.78,0.04,3.26,3.26,1,10.0
416,15,2,0.95,1.3,0.77,0.22,3.24,3.24,1,30.0
417,30,10,0.88,2.11,0.0,0.23,3.23,3.22,1,10.0
418,17,1,1.27,1.33,0.12,0.51,3.23,3.2300000000000004,1,14.0
419,18,10,2.33,0.3,0.0,0.59,3.22,3.22,1,10.0
420,2,7,0.03,0.0,3.18,0.0,3.22,3.21,1,11.0
421,15,8,1.72,1.33,0.0,0.16,3.21,3.21,1,26.0
422,11,10,0.73,0.1,2.35,0.02,3.2,3.2,1,42.0
423,23,2,2.26,0.72,0.12,0.1,3.2,3.2,1,30.0
424,15,2,1.76,1.21,0.07,0.16,3.2,3.2,1,25.0
425,19,7,1.35,0.6,0.8,0.44,3.19,3.19,1,18.0
426,19,0,1.48,1.01,0.04,0.66,3.19,3.1900000000000004,1,17.0
427,23,7,0.0,0.0,3.19,0.0,3.19,3.19,1,30.0
428,28,3,2.15,0.77,0.01,0.26,3.19,3.1899999999999995,1,15.0
429,16,0,1.78,1.12,0.09,0.19,3.18,3.18,1,22.0
430,26,4,1.18,0.87,0.93,0.2,3.18,3.18,1,10.0
431,17,7,1.52,1.08,0.1,0.47,3.17,3.17,1,15.0
433,4,3,0.58,0.51,1.93,0.14,3.17,3.16,1,17.0
434,16,9,2.06,0.56,0.38,0.17,3.17,3.17,1,24.0
435,4,1,1.88,0.98,0.0,0.3,3.16,3.16,1,17.0
436,7,9,1.92,0.16,0.99,0.09,3.15,3.16,1,24.0
437,4,0,1.79,1.06,0.0,0.29,3.15,3.14,1,17.0
438,4,4,1.22,1.57,0.06,0.29,3.15,3.14,1,20.0
439,17,8,0.88,0.97,0.88,0.42,3.15,3.15,1,13.0
440,30,8,1.89,0.99,0.03,0.24,3.15,3.1499999999999995,1,11.0
441,16,10,0.68,0.0,0.0,2.46,3.14,3.14,1,18.0
442,15,0,1.7,1.25,0.02,0.16,3.13,3.1300000000000003,1,25.0
443,15,6,2.14,0.86,0.0,0.13,3.12,3.13,1,27.0
444,10,6,2.31,0.62,0.14,0.04,3.12,3.1100000000000003,1,26.0
445,4,3,0.91,1.0,1.03,0.17,3.12,3.1100000000000003,1,19.0
446,17,7,1.69,0.87,0.14,0.42,3.12,3.12,1,18.0
447,11,7,0.08,0.0,3.03,0.01,3.12,3.12,1,35.0
448,17,1,1.29,1.27,0.06,0.5,3.12,3.12,1,15.0
449,28,7,1.99,0.82,0.03,0.27,3.11,3.11,1,15.0
450,28,10,0.78,2.02,0.0,0.3,3.11,3.1,1,11.0
451,16,2,2.17,0.28,0.55,0.08,3.09,3.08,1,23.0
452,16,10,2.5,0.16,0.01,0.42,3.08,3.09,1,24.0
453,11,10,1.92,0.45,0.64,0.07,3.08,3.08,1,39.0
454,28,8,1.89,0.91,0.04,0.24,3.07,3.08,1,13.0
455,2,0,1.4,0.99,0.46,0.22,3.07,3.07,1,12.0
456,5,4,1.57,0.62,0.55,0.34,3.07,3.08,1,31.0
457,13,9,1.72,1.21,0.0,0.14,3.07,3.07,1,23.0
458,28,7,1.94,0.86,0.03,0.24,3.07,3.0699999999999994,1,13.0
459,28,0,1.91,0.84,0.0,0.29,3.05,3.04,1,17.0
460,28,8,1.38,1.35,0.02,0.28,3.04,3.03,1,13.0
461,25,4,2.06,0.64,0.12,0.22,3.04,3.0400000000000005,1,15.0
462,28,0,1.94,0.8,0.02,0.27,3.03,3.03,1,17.0
463,15,4,1.54,1.33,0.0,0.16,3.03,3.03,1,30.0
464,17,8,1.4,1.07,0.08,0.47,3.02,3.02,1,16.0
465,29,0,1.85,1.04,0.0,0.13,3.02,3.02,1,23.0
466,11,2,2.03,0.47,0.45,0.07,3.02,3.02,1,38.0
467,16,10,1.45,1.13,0.07,0.38,3.02,3.03,1,23.0
468,30,8,2.38,0.32,0.0,0.31,3.0,3.01,1,10.0
469,28,10,2.6,0.21,0.01,0.19,3.0,3.01,1,13.0
470,16,2,1.15,0.0,0.76,1.09,3.0,3.0,1,18.0
472,18,0,1.01,1.41,0.05,0.53,2.99,3.0,1,11.0
473,23,8,1.61,0.51,0.8,0.07,2.99,2.99,1,32.0
474,13,3,1.67,1.18,0.0,0.13,2.99,2.9799999999999995,1,25.0
475,16,10,0.12,1.26,1.16,0.45,2.99,2.99,1,23.0
476,16,0,1.36,0.86,0.64,0.13,2.99,2.99,1,24.0
477,2,9,0.47,1.0,1.39,0.12,2.98,2.98,1,10.0
478,17,8,1.33,1.12,0.08,0.45,2.97,2.9800000000000004,1,15.0
479,13,9,0.96,1.72,0.0,0.29,2.97,2.97,1,11.0
480,13,7,1.58,1.01,0.0,0.38,2.97,2.97,1,14.0
481,16,4,1.04,1.37,0.06,0.49,2.96,2.96,1,22.0
482,4,4,1.57,0.04,1.19,0.15,2.96,2.95,1,17.0
483,16,0,1.36,1.15,0.04,0.41,2.96,2.96,1,23.0
484,28,2,1.82,0.71,0.15,0.26,2.95,2.9400000000000004,1,16.0
485,10,6,1.98,0.58,0.34,0.04,2.94,2.94,1,29.0
486,16,8,2.22,0.51,0.06,0.15,2.94,2.9400000000000004,1,22.0
487,16,2,1.45,1.11,0.04,0.33,2.94,2.93,1,20.0
488,17,0,1.76,0.69,0.12,0.37,2.94,2.9400000000000004,1,16.0
489,6,5,2.07,0.77,0.05,0.05,2.94,2.9399999999999995,1,24.0
490,28,7,1.83,0.8,0.03,0.27,2.93,2.93,1,18.0
491,25,5,0.87,1.06,0.73,0.26,2.92,2.92,1,19.0
492,25,9,1.43,1.13,0.05,0.3,2.91,2.9099999999999997,1,18.0
493,6,4,1.75,0.45,0.62,0.09,2.91,2.91,1,23.0
494,18,10,0.61,1.85,0.11,0.33,2.9,2.9,1,12.0
495,30,8,1.84,0.8,0.04,0.22,2.9,2.9000000000000004,1,11.0
496,16,3,1.54,1.14,0.0,0.22,2.9,2.9,1,21.0
497,28,10,1.75,0.86,0.0,0.28,2.9,2.89,1,17.0
498,16,10,0.08,1.24,1.13,0.45,2.9,2.9000000000000004,1,22.0
499,17,6,0.71,1.51,0.06,0.61,2.89,2.89,1,13.0
500,16,10,0.99,0.32,1.38,0.2,2.89,2.89,1,24.0
501,16,8,1.51,1.12,0.01,0.24,2.89,2.88,1,21.0
502,25,10,1.54,1.07,0.0,0.28,2.88,2.890000000000001,1,14.0
503,15,8,2.03,0.72,0.02,0.11,2.88,2.88,1,26.0
504,4,9,1.3,1.27,0.0,0.31,2.88,2.8800000000000003,1,18.0
505,15,6,0.09,2.43,0.12,0.22,2.87,2.8600000000000003,1,27.0
506,30,8,1.87,0.77,0.0,0.22,2.86,2.8600000000000003,1,12.0
507,28,10,2.53,0.16,0.0,0.17,2.86,2.86,1,13.0
508,29,7,2.09,0.63,0.03,0.11,2.86,2.8599999999999994,1,23.0
509,17,2,1.98,0.55,0.0,0.32,2.85,2.85,1,14.0
510,23,6,1.37,0.51,0.89,0.07,2.85,2.84,1,35.0
511,10,4,1.29,0.53,0.98,0.05,2.85,2.85,1,28.0
512,13,11,1.37,1.34,0.0,0.14,2.85,2.85,1,29.0
513,25,0,1.4,1.14,0.0,0.31,2.85,2.85,1,14.0
514,17,10,0.4,1.98,0.05,0.42,2.85,2.85,1,10.0
515,17,0,1.87,0.57,0.11,0.3,2.84,2.85,1,15.0
516,28,8,1.65,0.86,0.05,0.28,2.83,2.84,1,18.0
517,28,10,2.52,0.09,0.0,0.22,2.83,2.83,1,16.0
518,17,8,1.28,1.05,0.07,0.43,2.83,2.83,1,15.0
519,16,2,1.32,1.08,0.04,0.39,2.83,2.8300000000000005,1,23.0
520,7,8,1.96,0.67,0.1,0.09,2.82,2.82,1,23.0
521,6,0,1.59,1.05,0.04,0.14,2.82,2.8200000000000003,1,22.0
522,13,1,0.02,2.79,0.0,0.0,2.81,2.81,1,31.0
523,17,6,1.05,1.25,0.03,0.48,2.81,2.81,1,15.0
524,4,9,1.32,1.19,0.0,0.3,2.81,2.81,1,18.0
525,16,2,1.32,1.06,0.04,0.38,2.8,2.8,1,22.0
526,28,0,1.74,0.8,0.0,0.26,2.8,2.8,1,17.0
527,4,4,1.47,0.07,1.1,0.15,2.8,2.79,1,19.0
528,15,10,0.29,0.2,2.13,0.18,2.79,2.8000000000000003,1,28.0
529,17,8,1.45,0.88,0.09,0.38,2.79,2.8,1,14.0
530,15,4,1.96,0.72,0.0,0.11,2.79,2.79,1,27.0
531,16,2,1.19,1.15,0.04,0.41,2.79,2.79,1,24.0
532,23,7,0.0,0.0,2.78,0.01,2.79,2.79,1,33.0
533,15,2,1.98,0.7,0.0,0.11,2.79,2.79,1,29.0
534,13,8,0.89,1.43,0.0,0.48,2.79,2.8,1,14.0
535,16,10,2.19,0.22,0.0,0.38,2.79,2.79,1,24.0
536,4,5,0.3,1.47,0.68,0.34,2.79,2.79,1,16.0
537,2,7,0.46,0.29,1.96,0.07,2.79,2.78,1,14.0
538,16,4,1.68,0.74,0.0,0.36,2.78,2.78,1,22.0
539,18,0,1.27,0.97,0.07,0.47,2.78,2.78,1,11.0
540,16,4,1.44,0.83,0.26,0.25,2.78,2.78,1,22.0
541,17,2,1.2,0.98,0.17,0.43,2.78,2.78,1,16.0
542,16,9,1.41,1.12,0.0,0.24,2.77,2.7700000000000005,1,22.0
543,25,4,1.24,1.2,0.04,0.3,2.77,2.78,1,18.0
544,28,0,1.25,1.15,0.07,0.3,2.77,2.77,1,14.0
545,0,8,2.56,0.17,0.0,0.03,2.76,2.76,1,45.0
546,23,3,1.43,0.54,0.71,0.07,2.75,2.75,1,33.0
547,18,0,1.07,1.31,0.06,0.31,2.74,2.75,1,12.0
548,10,11,1.02,0.36,1.13,0.23,2.73,2.74,1,25.0
549,11,0,1.33,0.31,1.04,0.05,2.73,2.73,1,39.0
550,28,1,1.52,0.94,0.02,0.24,2.72,2.72,1,14.0
551,28,8,1.49,0.93,0.02,0.27,2.71,2.71,1,19.0
552,6,0,1.75,0.52,0.33,0.1,2.7,2.7,1,23.0
553,16,0,0.99,0.48,1.09,0.14,2.7,2.7,1,24.0
554,18,2,1.47,0.76,0.0,0.47,2.7,2.7,1,10.0
555,10,3,1.25,0.53,0.87,0.05,2.7,2.7,1,27.0
556,28,10,2.42,0.11,0.0,0.16,2.69,2.69,1,14.0
557,16,0,1.85,0.64,0.01,0.19,2.69,2.69,1,19.0
558,28,10,2.38,0.12,0.0,0.18,2.69,2.68,1,15.0
559,4,5,1.63,0.52,0.35,0.18,2.69,2.68,1,15.0
560,28,10,1.46,0.98,0.0,0.24,2.68,2.68,1,15.0
561,16,6,1.23,1.11,0.0,0.34,2.68,2.68,1,21.0
562,2,7,0.0,0.0,2.68,0.0,2.68,2.68,1,11.0
563,17,6,0.69,1.41,0.04,0.53,2.68,2.67,1,16.0
564,17,7,0.78,0.75,0.89,0.26,2.68,2.68,1,14.0
565,8,2,1.95,0.63,0.0,0.09,2.67,2.67,1,33.0
566,16,8,1.48,0.92,0.01,0.26,2.67,2.67,1,20.0
567,28,3,1.78,0.64,0.0,0.25,2.67,2.67,1,17.0
568,15,8,1.44,1.09,0.0,0.14,2.67,2.6700000000000004,1,27.0
569,29,7,1.99,0.58,0.0,0.09,2.66,2.66,1,21.0
570,4,0,1.59,0.8,0.0,0.26,2.65,2.6500000000000004,1,19.0
571,16,0,1.15,1.11,0.0,0.4,2.65,2.66,1,22.0
572,25,0,1.56,0.88,0.0,0.22,2.65,2.66,1,13.0
573,19,8,0.86,1.11,0.01,0.66,2.65,2.64,1,19.0
574,11,4,0.0,0.0,2.65,0.0,2.65,2.65,1,39.0
575,10,0,2.0,0.5,0.12,0.03,2.65,2.65,1,29.0
576,28,0,1.53,0.87,0.0,0.24,2.64,2.64,1,18.0
577,16,6,2.0,0.47,0.02,0.14,2.63,2.63,1,25.0
578,19,2,0.76,1.1,0.12,0.65,2.63,2.63,1,19.0
579,28,11,1.53,0.82,0.04,0.24,2.63,2.63,1,16.0
580,17,0,1.7,0.46,0.06,0.41,2.63,2.6300000000000003,1,16.0
581,16,10,2.15,0.12,0.0,0.36,2.62,2.63,1,21.0
582,25,10,1.07,1.06,0.24,0.25,2.62,2.62,1,18.0
583,28,8,1.55,0.81,0.04,0.21,2.62,2.6100000000000003,1,15.0
584,28,10,0.59,1.79,0.01,0.23,2.62,2.62,1,16.0
585,28,10,2.31,0.14,0.01,0.16,2.62,2.62,1,14.0
586,4,9,0.63,0.84,0.96,0.19,2.61,2.62,1,17.0
587,16,0,0.9,1.22,0.04,0.44,2.61,2.6,1,23.0
588,25,4,1.02,0.52,0.92,0.14,2.6,2.6,1,15.0
589,8,0,1.86,0.55,0.11,0.08,2.6,2.6,1,35.0
590,17,10,0.48,1.63,0.04,0.43,2.59,2.58,1,17.0
591,17,4,0.93,1.12,0.08,0.45,2.59,2.5800000000000005,1,18.0
592,16,10,2.03,0.21,0.0,0.35,2.59,2.59,1,21.0
593,19,4,0.64,1.24,0.01,0.69,2.58,2.58,1,16.0
594,18,8,0.89,1.33,0.07,0.28,2.58,2.5700000000000003,1,12.0
595,28,0,1.04,1.24,0.03,0.27,2.58,2.58,1,16.0
596,19,7,0.37,0.27,1.75,0.18,2.58,2.5700000000000003,1,18.0
597,16,2,1.4,0.88,0.03,0.26,2.58,2.5699999999999994,1,19.0
598,16,4,1.31,0.74,0.31,0.22,2.57,2.58,1,21.0
599,4,3,0.28,1.68,0.33,0.28,2.57,2.5700000000000003,1,15.0
600,28,7,1.76,0.56,0.03,0.22,2.57,2.5700000000000003,1,16.0
601,16,10,2.14,0.08,0.0,0.35,2.57,2.5700000000000003,1,18.0
602,7,4,1.7,0.59,0.21,0.07,2.56,2.57,1,24.0
603,11,7,0.15,0.0,2.41,0.0,2.56,2.56,1,38.0
604,17,10,2.11,0.23,0.0,0.22,2.56,2.56,1,13.0
605,7,7,1.21,0.57,0.7,0.07,2.54,2.5499999999999994,1,22.0
606,25,10,1.13,0.87,0.29,0.25,2.54,2.54,1,17.0
607,28,10,2.21,0.12,0.0,0.2,2.54,2.53,1,17.0
609,16,6,1.13,1.12,0.06,0.22,2.52,2.53,1,24.0
610,10,0,1.55,0.75,0.16,0.06,2.52,2.52,1,25.0
611,25,3,1.5,0.78,0.0,0.24,2.52,2.5200000000000005,1,18.0
612,11,7,0.49,0.0,0.52,1.51,2.52,2.52,1,39.0
613,17,0,0.6,1.31,0.08,0.52,2.51,2.51,1,12.0
614,28,7,2.29,0.02,0.0,0.19,2.5,2.5,1,19.0
615,16,10,0.13,0.07,0.26,2.05,2.5,2.51,1,17.0
616,10,3,1.28,0.14,1.08,0.01,2.5,2.51,1,26.0
617,17,0,0.86,1.06,0.18,0.39,2.49,2.49,1,14.0
618,29,0,1.84,0.56,0.0,0.09,2.49,2.49,1,22.0
619,25,0,1.29,0.97,0.0,0.23,2.49,2.49,1,15.0
620,16,2,1.81,0.52,0.0,0.15,2.49,2.48,1,23.0
621,17,8,1.15,0.85,0.1,0.39,2.48,2.49,1,17.0
622,28,6,1.38,0.85,0.0,0.25,2.48,2.48,1,17.0
623,15,0,1.15,1.14,0.06,0.13,2.48,2.48,1,27.0
624,17,10,1.72,0.44,0.05,0.27,2.48,2.48,1,13.0
626,28,10,2.1,0.2,0.0,0.17,2.47,2.47,1,12.0
627,7,3,1.13,0.36,0.92,0.07,2.47,2.4799999999999995,1,23.0
628,25,3,1.67,0.58,0.0,0.2,2.46,2.45,1,15.0
629,17,6,1.55,0.54,0.05,0.31,2.45,2.45,1,17.0
630,23,7,0.0,0.0,2.43,0.02,2.45,2.45,1,33.0
631,15,7,0.93,0.12,1.34,0.06,2.45,2.45,1,28.0
632,15,6,2.12,0.25,0.0,0.07,2.44,2.44,1,29.0
633,28,8,1.44,0.73,0.04,0.22,2.44,2.43,1,14.0
634,19,6,0.87,0.98,0.0,0.59,2.44,2.44,1,19.0
635,16,9,1.07,1.19,0.0,0.18,2.43,2.44,1,22.0
636,13,1,1.52,0.82,0.0,0.1,2.43,2.44,1,28.0
637,28,8,1.56,0.61,0.02,0.23,2.42,2.42,1,17.0
638,3,4,1.26,0.61,0.46,0.08,2.42,2.41,1,27.0
639,11,10,1.27,0.32,0.78,0.05,2.42,2.42,1,37.0
640,17,10,0.29,1.18,0.54,0.41,2.42,2.42,1,15.0
641,16,2,1.63,0.22,0.51,0.06,2.41,2.42,1,22.0
642,16,6,2.07,0.26,0.0,0.08,2.41,2.41,1,24.0
643,15,0,0.81,0.76,0.7,0.14,2.41,2.41,1,27.0
644,30,3,1.43,0.76,0.0,0.22,2.41,2.41,1,11.0
645,16,6,0.69,0.0,0.04,1.68,2.41,2.41,1,18.0
646,30,10,2.07,0.08,0.0,0.26,2.4,2.41,1,10.0
647,15,5,2.1,0.24,0.0,0.07,2.4,2.41,1,29.0
648,11,2,0.77,0.18,1.42,0.03,2.4,2.4,1,38.0
649,13,11,2.3,0.1,0.0,0.0,2.4,2.4,1,28.0
651,18,6,0.49,1.49,0.05,0.36,2.39,2.39,1,10.0
652,28,10,1.74,0.48,0.0,0.18,2.39,2.4,1,15.0
655,13,3,1.49,0.81,0.0,0.1,2.39,2.4,1,31.0
656,17,0,1.07,0.87,0.04,0.4,2.39,2.38,1,12.0
657,28,0,1.48,0.71,0.0,0.2,2.39,2.39,1,14.0
658,16,3,1.67,0.61,0.03,0.07,2.38,2.3799999999999994,1,20.0
659,17,0,1.02,0.97,0.0,0.39,2.38,2.38,1,18.0
660,28,3,1.73,0.46,0.02,0.18,2.38,2.39,1,14.0
661,10,2,1.94,0.39,0.03,0.02,2.38,2.38,1,27.0
662,18,0,1.0,0.76,0.26,0.36,2.38,2.38,1,10.0
663,18,10,1.46,0.54,0.01,0.37,2.38,2.38,1,11.0
664,17,10,2.04,0.15,0.0,0.19,2.38,2.38,1,15.0
665,16,3,1.16,0.91,0.0,0.3,2.38,2.37,1,24.0
666,28,10,2.18,0.01,0.0,0.18,2.37,2.37,1,18.0
667,13,8,2.28,0.02,0.08,0.0,2.37,2.38,1,21.0
668,16,0,0.96,1.08,0.04,0.3,2.37,2.38,1,21.0
669,16,10,1.25,0.86,0.01,0.26,2.37,2.38,1,21.0
670,17,10,2.03,0.13,0.0,0.21,2.37,2.37,1,16.0
671,28,10,1.38,0.74,0.02,0.22,2.36,2.3600000000000003,1,14.0
672,5,4,0.69,0.14,1.48,0.05,2.36,2.36,1,30.0
673,4,0,1.07,1.05,0.0,0.23,2.35,2.35,1,15.0
674,5,4,1.39,0.48,0.4,0.08,2.35,2.35,1,29.0
675,5,7,0.0,0.0,2.34,0.01,2.35,2.35,1,27.0
676,28,6,1.68,0.46,0.01,0.2,2.35,2.35,1,17.0
677,25,4,1.32,0.83,0.0,0.2,2.34,2.35,1,12.0
678,16,2,0.92,0.0,0.01,1.41,2.34,2.34,1,18.0
679,25,10,1.2,0.9,0.0,0.24,2.34,2.34,1,17.0
680,16,0,1.08,0.7,0.34,0.21,2.34,2.33,1,24.0
681,28,9,1.27,0.86,0.0,0.2,2.33,2.33,1,15.0
682,2,0,1.14,0.54,0.47,0.17,2.32,2.32,1,10.0
683,30,10,1.93,0.14,0.0,0.24,2.32,2.31,1,10.0
684,25,3,1.57,0.56,0.0,0.19,2.32,2.32,1,15.0
685,10,10,0.78,0.4,1.06,0.07,2.32,2.31,1,25.0
686,15,0,0.79,1.35,0.04,0.14,2.32,2.3200000000000003,1,28.0
687,16,8,0.85,1.06,0.09,0.32,2.31,2.32,1,21.0
688,4,5,0.52,0.45,1.21,0.13,2.31,2.31,1,21.0
689,15,6,1.58,0.64,0.0,0.09,2.31,2.31,1,26.0
690,23,7,0.28,0.0,2.02,0.01,2.31,2.31,1,30.0
691,15,10,1.65,0.46,0.1,0.1,2.31,2.31,1,27.0
692,28,0,1.24,0.85,0.0,0.21,2.3,2.3,1,12.0
693,13,0,0.95,1.06,0.0,0.29,2.3,2.3,1,13.0
694,4,7,0.95,0.54,0.62,0.18,2.3,2.29,1,17.0
695,17,0,1.08,0.75,0.15,0.31,2.29,2.29,1,14.0
696,13,0,0.91,1.25,0.0,0.13,2.29,2.29,1,28.0
697,17,0,1.23,0.68,0.04,0.34,2.29,2.29,1,12.0
698,29,6,1.38,0.8,0.0,0.1,2.28,2.28,1,21.0
699,17,10,0.3,1.27,0.46,0.26,2.28,2.29,1,16.0
700,25,3,1.11,0.98,0.0,0.2,2.28,2.29,1,11.0
701,2,0,0.0,0.0,2.28,0.0,2.28,2.28,1,10.0
702,11,4,0.51,0.12,1.63,0.02,2.28,2.28,1,42.0
703,16,10,0.38,0.07,0.01,1.82,2.28,2.28,1,17.0
704,17,0,1.01,0.9,0.0,0.37,2.28,2.28,1,17.0
705,17,8,1.05,0.77,0.1,0.36,2.28,2.28,1,13.0
706,15,6,0.07,2.0,0.02,0.18,2.28,2.27,1,28.0
707,2,7,1.12,0.39,0.64,0.12,2.27,2.2700000000000005,1,13.0
708,17,3,1.34,0.62,0.0,0.31,2.27,2.27,1,16.0
709,25,3,1.07,0.92,0.04,0.24,2.27,2.2700000000000005,1,19.0
710,6,4,1.22,0.1,0.91,0.04,2.27,2.27,1,23.0
711,6,4,0.9,0.73,0.54,0.09,2.26,2.26,1,24.0
712,17,3,1.4,0.54,0.02,0.3,2.26,2.26,1,18.0
714,25,0,1.34,0.57,0.14,0.21,2.26,2.26,1,18.0
715,20,3,0.28,0.79,0.87,0.32,2.25,2.26,1,11.0
716,16,1,0.62,0.44,1.06,0.13,2.25,2.25,1,23.0
717,15,10,1.52,0.46,0.2,0.08,2.25,2.26,1,28.0
718,7,7,1.48,0.25,0.46,0.06,2.25,2.25,1,21.0
719,17,10,1.93,0.15,0.0,0.17,2.25,2.25,1,14.0
720,25,7,0.67,0.41,1.05,0.11,2.25,2.24,1,16.0
721,19,2,0.51,0.51,0.91,0.32,2.25,2.25,1,17.0
722,6,4,1.19,0.71,0.22,0.13,2.24,2.25,1,24.0
723,6,4,1.29,0.83,0.0,0.11,2.23,2.23,1,24.0
724,11,0,1.74,0.25,0.21,0.03,2.23,2.23,1,35.0
725,4,0,1.42,0.61,0.0,0.21,2.23,2.24,1,17.0
726,16,9,1.09,0.85,0.0,0.28,2.23,2.22,1,16.0
727,26,4,1.27,0.62,0.18,0.16,2.22,2.2300000000000004,1,12.0
728,16,0,0.88,1.03,0.0,0.31,2.22,2.22,1,22.0
729,4,5,1.71,0.32,0.02,0.18,2.22,2.23,1,16.0
730,5,1,1.0,0.63,0.45,0.13,2.22,2.21,1,27.0
731,28,6,1.03,0.98,0.0,0.21,2.22,2.22,1,15.0
732,28,8,1.45,0.55,0.02,0.19,2.21,2.21,1,15.0
733,30,0,1.47,0.55,0.0,0.19,2.21,2.21,1,12.0
734,16,0,1.06,0.82,0.05,0.28,2.21,2.21,1,19.0
735,28,3,1.78,0.24,0.0,0.18,2.2,2.2,1,17.0
736,0,0,2.06,0.12,0.0,0.02,2.2,2.2,1,44.0
737,28,3,2.01,0.02,0.0,0.17,2.2,2.2,1,18.0
738,5,4,1.11,0.51,0.34,0.23,2.2,2.1900000000000004,1,25.0
739,11,10,0.15,0.0,2.05,0.0,2.2,2.2,1,39.0
740,25,4,1.28,0.68,0.02,0.21,2.2,2.19,1,17.0
741,4,5,1.06,0.91,0.0,0.23,2.2,2.2,1,18.0
742,17,0,0.34,0.97,0.55,0.33,2.19,2.19,1,14.0
743,28,0,1.17,0.78,0.02,0.22,2.19,2.19,1,19.0
744,29,7,1.68,0.44,0.0,0.08,2.19,2.2,1,22.0
745,5,3,0.87,0.17,1.1,0.05,2.19,2.19,1,33.0
746,5,4,1.04,0.72,0.3,0.13,2.19,2.19,1,25.0
747,17,0,0.59,1.07,0.07,0.45,2.19,2.18,1,13.0
748,5,7,0.0,0.0,2.17,0.01,2.18,2.18,1,25.0
749,16,6,1.92,0.2,0.0,0.06,2.18,2.18,1,23.0
750,30,6,1.21,0.78,0.01,0.17,2.18,2.17,1,12.0
751,28,10,1.97,0.07,0.0,0.13,2.18,2.17,1,12.0
752,4,7,1.29,0.04,0.73,0.12,2.18,2.18,1,19.0
753,6,7,1.48,0.17,0.47,0.06,2.17,2.18,1,22.0
754,28,7,1.27,0.68,0.01,0.2,2.17,2.16,1,15.0
755,10,9,1.6,0.46,0.08,0.03,2.17,2.17,1,27.0
756,11,10,0.48,0.11,1.56,0.02,2.17,2.17,1,41.0
757,13,9,1.23,0.83,0.0,0.1,2.16,2.16,1,24.0
758,25,10,1.51,0.47,0.0,0.18,2.16,2.16,1,16.0
759,15,8,1.5,0.55,0.02,0.08,2.15,2.15,1,25.0
760,18,8,0.54,1.16,0.13,0.32,2.15,2.15,1,10.0
761,11,10,0.14,0.03,1.98,0.0,2.15,2.15,1,38.0
762,30,10,0.6,1.41,0.0,0.14,2.15,2.15,1,11.0
763,19,8,0.52,1.03,0.0,0.59,2.14,2.14,1,18.0
764,23,7,0.66,0.0,1.45,0.03,2.14,2.14,1,29.0
765,11,3,0.01,0.0,2.13,0.0,2.14,2.14,1,42.0
